Unnamed: 0,university,career,inscription_date,first_name,last_name,gender,age,postal_code,location,email
1351,universidad nacional de río cuarto,licenciatura en ciencia y tecnología de alimentos,2001-11-20,matthew,nielsen,male,52,6331,colonia beaufort,vsullivan@gmail.com
1353,universidad nacional de río cuarto,ingeniería mecánica,2013-11-20,jennifer,martinez,female,35,2801,alto verde,brandon82@yahoo.com
1358,universidad nacional de río cuarto,licenciatura en psicología,2027-10-20,amber,harmon,female,53,4134,acheral,christina40@yahoo.com
1359,universidad nacional de río cuarto,licenciatura en sociología ,2010-09-20,elizabeth,barr,female,48,6034,colonia alberdi,harrisjessica@hotmail.com
1362,universidad nacional de río cuarto,agronomía,2006-09-20,diana,carr,female,44,3308,candelaria,adrianadiaz@gmail.com
1363,universidad nacional de río cuarto,licenciatura en ciencias geológicas,2002-11-20,zachary,oliver,male,45,7407,libano,garciaangel@hotmail.com
1368,universidad nacional de río cuarto,ingeniería en informática,2025-11-20,mark,sampson,male,24,2503,villa eloisa,apriljackson@hotmail.com
1370,universidad nacional de río cuarto,diseño industrial,2030-09-20,john,johnson,male,46,8417,cañadon chileno,ftaylor@hotmail.com
1372,universidad nacional de río cuarto,arquitectura,2008-09-20,jamie,graves,male,34,6435,guamini,dayjoseph@gmail.com
1373,universidad nacional de río cuarto,técnico para bioterios ,2021-11-20,brandy,serrano,female,24,2705,haras san jacinto,thompsongeorge@yahoo.com
1376,universidad nacional de río cuarto,licenciatura en ciencias de la educación ,2004-10-20,rachel,powers,female,39,6330,arturo almaraz,johncampbell@hotmail.com
1378,universidad nacional de río cuarto,licenciatura en ciencia y tecnología de alimentos,2012-12-20,jeffrey,carson,male,33,6614,franklin,uhayes@yahoo.com
1389,universidad nacional de río cuarto,ciencias veterinarias,2026-12-20,chad,lee,male,35,7260,barrio villa saladillo,thompsoncameron@hotmail.com
1393,universidad nacional de río cuarto,licenciatura en ciencia política ,2002-10-20,justin,freeman,male,37,3553,colonia duran,ortizbrian@yahoo.com
1395,universidad nacional de río cuarto,licenciatura en ciencias de la educación ,2011-11-20,emily,cohen,female,45,1931,punta lara,palmermichael@yahoo.com
1397,universidad nacional de río cuarto,ingeniería en informática,2021-09-20,michelle,schroeder,female,41,1905,jose ferrari,wisebrian@gmail.com
1398,universidad nacional de río cuarto,licenciatura en ciencia y tecnología de alimentos,2014-11-20,rhonda,mitchell,female,31,8500,el dique,david59@gmail.com
1403,universidad nacional de río cuarto,licenciatura en ciencias antropológicas,2017-01-21,sergio,smith,male,26,9033,aldea apeleg,nicolebauer@gmail.com
1404,universidad nacional de río cuarto,licenciatura en producción de bioimagenes,2009-10-20,brandon,ortega,male,32,1735,el durazno,theodore84@yahoo.com
1405,universidad nacional de río cuarto,licenciatura en ciencia y tecnología de alimentos,2028-12-20,linda,patel,female,51,7404,fortin lavalle,vwatkins@gmail.com
1407,universidad nacional de río cuarto,licenciatura en ciencias de la computación,2024-01-21,sara,jones,female,30,1913,atalaya,brownjeffrey@yahoo.com
1408,universidad nacional de río cuarto,actuario ,2025-10-20,heather,roberson,female,49,2611,estacion christophersen,william94@gmail.com
1411,universidad nacional de río cuarto,licenciatura en relaciones del trabajo ,2031-12-20,brian,banks,male,27,7533,quiñihual estacion,abush@gmail.com
1412,universidad nacional de río cuarto,contador público ,2002-01-21,maria,white,female,39,6381,campo caretto,garciaeric@gmail.com
1415,universidad nacional de río cuarto,licenciatura en terapia ocupacional,2026-12-20,sarah,williamson,female,30,3409,arroyo san juan,matthewlong@yahoo.com
1417,universidad nacional de río cuarto,agronomía,2018-10-20,mrs.,amber garrison md,female,41,3450,8 de diciembre,austinmatthews@hotmail.com
1420,universidad nacional de río cuarto,contador público ,2015-01-21,sarah,duncan phd,female,20,7169,juancho,coreygarner@gmail.com
1425,universidad nacional de río cuarto,licenciatura en gestión de agroalimentos,2013-11-20,ryan,young,male,36,6516,amalia,jessicagraves@gmail.com
1428,universidad nacional de río cuarto,actuario ,2009-09-20,david,miller,male,25,6062,coronel granada,qwolfe@gmail.com
1429,universidad nacional de río cuarto,licenciatura en administración ,2018-09-20,larry,fuentes,male,38,8349,aguas de las mulas,youngjennifer@hotmail.com
1430,universidad nacional de río cuarto,licenciatura en psicología,2010-12-20,lorraine,warren,female,26,8208,campo cicare,oconnorcheryl@yahoo.com
1432,universidad nacional de río cuarto,licenciatura en sociología ,2020-01-21,benjamin,ruiz,male,50,2707,4 de noviembre,juanmurphy@hotmail.com
1435,universidad nacional de río cuarto,ingeniería mecánica,2003-11-20,paige,ray,female,32,4709,san jose de piedra blanca,jpowell@yahoo.com
1438,universidad nacional de río cuarto,licenciatura en relaciones del trabajo ,2014-01-21,anna,howard,female,24,3174,altamirano sud,antonio18@hotmail.com
1445,universidad nacional de río cuarto,licenciatura en ciencias geológicas,2009-09-20,pamela,ware,female,35,3587,san antonio de obligado,andersonrobert@yahoo.com
1446,universidad nacional de río cuarto,licenciatura en ciencias biológicas,2017-01-21,alexis,stephens,male,38,8315,achico,qbrennan@hotmail.com
1458,universidad nacional de río cuarto,licenciatura en psicología,2001-12-20,molly,mahoney,female,25,1815,escuela agricola don bosco,twebb@gmail.com
1459,universidad nacional de río cuarto,diseño industrial,2022-11-20,sheila,casey,female,37,2454,cañada rosquin,carmenvillarreal@hotmail.com
1460,universidad nacional de río cuarto,contador público ,2019-09-20,valerie,dudley,female,35,6616,castilla,fward@hotmail.com
1461,universidad nacional de río cuarto,arquitectura,2030-09-20,laura,fuller,female,48,4715,agua verde,erinhenry@gmail.com
1462,universidad nacional de río cuarto,licenciatura en psicología,2019-11-20,amanda,brown,female,48,3226,buena vista,erindalton@hotmail.com
1465,universidad nacional de río cuarto,licenciatura en psicología,2017-01-21,jessica,choi,female,28,2441,crispi,amanda22@gmail.com
1471,universidad nacional de río cuarto,licenciatura en kinesiología y fisiatría,2019-11-20,andrew,mills,male,41,8422,aguada de piedra,butlerkenneth@gmail.com
1482,universidad nacional de río cuarto,licenciatura en ciencias biológicas,2015-09-20,kenneth,reeves,male,34,8144,colonia monte la plata,zpugh@yahoo.com
1483,universidad nacional de río cuarto,agronomía,2027-01-21,kevin,howard,male,21,8508,ambrosio p lezica,vbrown@gmail.com
1484,universidad nacional de río cuarto,licenciatura en gestión de agroalimentos,2017-11-20,michelle,lopez,female,45,2824,britos,ududley@yahoo.com
1490,universidad nacional de río cuarto,licenciatura en producción de bioimagenes,2001-12-20,timothy,moore,male,31,1676,santos lugares,vmorris@gmail.com
1492,universidad nacional de río cuarto,licenciatura en ciencias de la computación,2018-11-20,michael,cooper,male,34,5400,desamparados,samanthaburns@hotmail.com
1494,universidad nacional de río cuarto,diseño industrial,2020-01-21,anthony,mckinney,male,29,3382,colonia cunci,ashley86@hotmail.com
1498,universidad nacional de río cuarto,licenciatura en psicología,2015-09-20,joanne,wolf,female,27,2813,arroyo de la cruz,whicks@hotmail.com
1500,universidad nacional de río cuarto,diseño industrial,2030-11-20,jennifer,fowler,female,33,2603,chapuy,wernerkimberly@yahoo.com
1502,universidad nacional de río cuarto,licenciatura en kinesiología y fisiatría,2010-12-20,alex,ramirez,male,51,3071,aguara grande,donnaflores@gmail.com
1504,universidad nacional de río cuarto,licenciatura en ciencias geológicas,2016-12-20,sean,ellis,male,49,2156,arsenal de guerra san lorenzo,jason39@hotmail.com
1505,universidad nacional de río cuarto,técnico para bioterios ,2002-11-20,susan,haas,female,31,6203,el olivo,jennifer31@hotmail.com
1506,universidad nacional de río cuarto,licenciatura en ciencias geológicas,2002-12-20,deanna,vasquez,female,23,3344,2 de julio,christophercollins@gmail.com
1507,universidad nacional de río cuarto,medicina,2013-12-20,benjamin,young,male,52,1640,acassuso,markssamantha@gmail.com
1511,universidad nacional de río cuarto,licenciatura en ciencias de la computación,2013-12-20,sandra,lane dvm,female,24,3263,1 de mayo,rgarcia@gmail.com
1513,universidad nacional de río cuarto,contador público ,2011-10-20,don,reyes,male,36,2173,campo pesoa,paul32@hotmail.com
1524,universidad nacional de río cuarto,licenciatura en musicoterapia,2004-01-21,edward,estes,male,32,2820,colonia el potrero,hray@hotmail.com
1528,universidad nacional de río cuarto,diseño de imagen y sonido,2026-12-20,kendra,ortega,female,30,3420,acuña cue,wilsoncharles@hotmail.com
1529,universidad nacional de río cuarto,arquitectura,2022-12-20,justin,williams,male,46,6455,carlos tejedor,mitchellcarter@yahoo.com
1530,universidad nacional de río cuarto,técnico para bioterios ,2031-10-20,ryan,rice,male,50,6337,ingeniero thompson,jasongriffin@gmail.com
1535,universidad nacional de río cuarto,actuario ,2028-10-20,kathryn,castillo,female,38,1607,villa adelina,nelsonalexander@hotmail.com
1536,universidad nacional de río cuarto,licenciatura en ciencias geológicas,2001-02-21,christine,williams,female,48,6634,alberti,cdrake@gmail.com
1537,universidad nacional de río cuarto,licenciatura en psicología,2011-11-20,david,greene,male,41,4728,chumbicha,mcarter@yahoo.com
1540,universidad nacional de río cuarto,ingeniería mecánica,2025-01-21,shawn,hines,male,39,6367,argentina belvedere,davisryan@yahoo.com
1544,universidad nacional de río cuarto,licenciatura en ciencias biológicas,2002-11-20,david,thornton,male,28,5595,cupiles,foxryan@gmail.com
1553,universidad nacional de río cuarto,licenciatura en planificación y diseño del paisaje,2014-11-20,isaac,lambert,male,40,1636,la lucila,vlamb@yahoo.com
1557,universidad nacional de río cuarto,licenciatura en ciencias antropológicas,2003-10-20,natasha,brown,female,33,5741,13 de enero,lperez@gmail.com
1558,universidad nacional de río cuarto,licenciatura en ciencia y tecnología de alimentos,2029-12-20,christopher,johnson,male,33,9211,cushamen,xcurry@yahoo.com
1563,universidad nacional de río cuarto,agronomía,2005-12-20,jesse,robinson,male,30,9301,el chalten,michaelgriffin@yahoo.com
1565,universidad nacional de río cuarto,licenciatura en planificación y diseño del paisaje,2022-10-20,thomas,rivera,male,40,8124,berraondo,brittanygreen@hotmail.com
1568,universidad nacional de río cuarto,ingeniería mecánica,2021-12-20,crystal,lawson,female,36,6627,achupallas,fgomez@hotmail.com
1569,universidad nacional de río cuarto,ciencias veterinarias,2007-10-20,christopher,ford,male,20,3048,angeloni,pameladoyle@gmail.com
1571,universidad nacional de río cuarto,licenciatura en planificación y diseño del paisaje,2024-11-20,heather,tucker,female,37,7265,cazon,pdavies@yahoo.com
1584,universidad nacional de río cuarto,licenciatura en kinesiología y fisiatría,2014-10-20,david,smith,male,39,8124,berraondo,michellenelson@hotmail.com
1585,universidad nacional de río cuarto,técnico para bioterios ,2029-10-20,jenna,castro,female,34,1633,empalme,vblair@gmail.com
1586,universidad nacional de río cuarto,agronomía,2026-12-20,preston,acosta,male,44,5409,adan quiroga,rodney51@hotmail.com
1589,universidad nacional de río cuarto,ingeniería mecánica,2023-01-21,anthony,washington,male,49,3567,dest aeronautico milit reconqu,clara@hotmail.com
1590,universidad nacional de río cuarto,diseño de imagen y sonido,2025-11-20,terry,elliott,male,19,6380,boeuf,ecarroll@gmail.com
1593,universidad nacional de río cuarto,licenciatura en terapia ocupacional,2023-01-21,chris,murray,male,49,6701,carlos keen,dylanmccoy@hotmail.com
1601,universidad nacional de río cuarto,licenciatura en ciencias geológicas,2022-09-20,melanie,garcia,female,30,2933,colonia velez,suarezcharles@hotmail.com
1602,universidad nacional de río cuarto,licenciatura en artes,2017-09-20,natalie,butler,female,52,8183,avestruz,ujohnson@yahoo.com
1605,universidad nacional de río cuarto,licenciatura en musicoterapia,2017-10-20,charles,hogan,male,25,1872,sarandi,scottobrien@gmail.com
1606,universidad nacional de río cuarto,farmacia,2015-09-20,terri,bailey,female,52,5353,el zapallar,scotttimothy@gmail.com
1609,universidad nacional de río cuarto,diseño de imagen y sonido,2014-09-20,alec,wood,male,39,7605,barrio chapadmalal,rmoses@yahoo.com
1615,universidad nacional de río cuarto,licenciatura en ciencias de la educación ,2005-09-20,angela,reese,female,25,2801,alto verde,danielleatkins@yahoo.com
1618,universidad nacional de río cuarto,contador público ,2028-10-20,donald,meyer,male,27,9041,los antiguos,vmarshall@gmail.com
1621,universidad nacional de río cuarto,contador público ,2018-09-20,jeremiah,le,male,39,7201,colman,amandahaney@hotmail.com
1622,universidad nacional de río cuarto,bioquímica,2016-12-20,suzanne,jones,female,30,6348,bocayuba,debra60@yahoo.com
1623,universidad nacional de río cuarto,licenciatura en administración ,2004-10-20,veronica,lopez,female,49,6734,rawson,larry90@hotmail.com
1631,universidad nacional de río cuarto,licenciatura en ciencias de la educación ,2020-12-20,danielle,mclean,female,48,2852,alarcon,beckdaniel@gmail.com
1632,universidad nacional de río cuarto,diseño industrial,2020-11-20,joshua,adams,male,38,2170,candelaria sud,nfletcher@hotmail.com
1633,universidad nacional de río cuarto,licenciatura en artes,2030-12-20,adam,smith,male,23,6441,colonia baron hirsch,dthompson@gmail.com
1648,universidad nacional de río cuarto,diseño de imagen y sonido,2009-01-21,matthew,snow,male,30,6634,alberti,fryewillie@yahoo.com
1649,universidad nacional de río cuarto,agronomía,2027-09-20,catherine,anderson,female,34,2912,la querencia,victor74@hotmail.com
1650,universidad nacional de río cuarto,farmacia,2022-10-20,jennifer,sims,female,26,6031,de bruyn,vickie88@gmail.com
1656,universidad nacional de río cuarto,ingeniería en informática,2021-10-20,isaac,green,male,39,4147,alto las lechuzas,tinamejia@gmail.com
1658,universidad nacional de río cuarto,licenciatura en ciencias de la computación,2030-01-21,april,larsen,female,48,5881,cañada la negra,emmalane@yahoo.com
1659,universidad nacional de río cuarto,licenciatura en ciencias biológicas,2003-12-20,charles,johnson,male,25,6073,el triunfo,bullockanthony@gmail.com
1661,universidad nacional de río cuarto,licenciatura en ciencias geológicas,2020-09-20,sara,richardson,female,27,3183,albariño,hsavage@gmail.com
1664,universidad nacional de río cuarto,diseño de imagen y sonido,2008-01-21,jodi,carrillo,female,37,1614,villa de mayo,martinalan@hotmail.com
1665,universidad nacional de río cuarto,ingeniería en informática,2030-01-21,brian,boyle,male,22,8514,laguna del barro,bowmansteven@gmail.com
1666,universidad nacional de río cuarto,ingeniería electrónica,2030-09-20,james,miller,male,19,2508,armstrong,melissabean@yahoo.com
1667,universidad nacional de río cuarto,licenciatura en ciencias de la educación ,2022-10-20,pamela,adams,female,25,9107,28 de julio,katherine47@gmail.com
1670,universidad nacional de río cuarto,licenciatura en sociología ,2017-09-20,carla,taylor,female,38,3541,campo las puertas,johnherrera@yahoo.com
1675,universidad nacional de río cuarto,diseño de imagen y sonido,2006-10-20,travis,smith,male,23,6339,cailomuta,uross@yahoo.com
1676,universidad nacional de río cuarto,licenciatura en artes,2002-01-21,michael,martinez,male,22,5553,empalme frontera,adamperez@gmail.com
1679,universidad nacional de río cuarto,licenciatura en administración ,2021-09-20,emily,sexton,female,31,1815,escuela agricola don bosco,marchunter@gmail.com
1689,universidad nacional de río cuarto,licenciatura en gestión de agroalimentos,2030-01-21,michael,andrews,male,46,2905,general rojo,steven96@yahoo.com
1690,universidad nacional de río cuarto,licenciatura en planificación y diseño del paisaje,2017-01-21,robert,scott,male,39,6605,campo peña lopez,qkennedy@hotmail.com
1694,universidad nacional de río cuarto,licenciatura en artes,2023-11-20,robert,cohen,male,20,2938,alsina,judithmyers@yahoo.com
1696,universidad nacional de río cuarto,farmacia,2026-01-21,dr.,donald callahan,male,33,2208,gaboto,powellwilliam@gmail.com
1699,universidad nacional de río cuarto,licenciatura en ciencia política ,2024-12-20,ivan,wagner,male,29,1678,caseros,fmann@yahoo.com
1706,universidad nacional de río cuarto,licenciatura en ciencias de la educación ,2022-12-20,john,wade,male,31,1737,kilometro 77,mleonard@hotmail.com
1709,universidad nacional de río cuarto,licenciatura en administración ,2013-09-20,haley,edwards,female,18,3196,arroyo vega,crystal32@hotmail.com
1710,universidad nacional de río cuarto,ingeniería electrónica,2001-02-21,paula,hughes,female,48,6708,colonia nac de alienados,brownyvonne@yahoo.com
1713,universidad nacional de río cuarto,licenciatura en producción de bioimagenes,2001-09-20,katie,jensen,female,28,6345,la bilbaina,rdoyle@gmail.com
1717,universidad nacional de río cuarto,licenciatura en sociología ,2003-01-21,amanda,jones,female,26,8345,alumine,sandersjessica@yahoo.com
1724,universidad nacional de río cuarto,farmacia,2010-09-20,john,lee,male,39,1609,boulogne,hduncan@yahoo.com
1731,universidad nacional de río cuarto,licenciatura en musicoterapia,2020-01-21,clayton,jones,male,21,2501,berretta,brett22@hotmail.com
1732,universidad nacional de río cuarto,licenciatura en ciencias biológicas,2017-09-20,mary,simpson,female,45,4413,catua,gonzalezapril@yahoo.com
1733,universidad nacional de río cuarto,bioquímica,2006-10-20,cory,hill,male,20,6381,campo caretto,hspencer@hotmail.com
1736,universidad nacional de río cuarto,ciencias veterinarias,2021-09-20,jesse,parker,male,22,6513,colonia las yescas,hpetersen@gmail.com
1738,universidad nacional de río cuarto,licenciatura en ciencias ambientales,2028-12-20,pamela,wise,female,30,3133,arroyo burgos,msmith@yahoo.com
1740,universidad nacional de río cuarto,farmacia,2007-11-20,bryan,bradley,male,33,1870,avellaneda,nancy93@yahoo.com
1741,universidad nacional de río cuarto,ingeniería mecánica,2018-10-20,kristen,pierce,female,36,8375,cañadon de los indios,barberstephanie@hotmail.com
1747,universidad nacional de río cuarto,licenciatura en ciencias geológicas,2007-09-20,jeffrey,jones,male,33,3565,arroyo del rey,preyes@yahoo.com
1750,universidad nacional de río cuarto,licenciatura en ciencias biológicas,2021-12-20,laura,yang,female,25,3151,antelo,kellyralph@yahoo.com
1751,universidad nacional de río cuarto,licenciatura en planificación y diseño del paisaje,2003-12-20,christopher,black,male,38,2445,cristolia,eric76@yahoo.com
1757,universidad nacional de río cuarto,ingeniería mecánica,2023-11-20,robert,newman,male,26,7112,aguas verdes,carolynhenderson@gmail.com
1761,universidad nacional de río cuarto,licenciatura en ciencias de la computación,2006-10-20,jennifer,walters,female,36,3381,maria magdalena,hannahstanley@hotmail.com
1763,universidad nacional de río cuarto,licenciatura en ciencia política ,2022-10-20,zachary,francis,male,23,6103,amenabar,floresvictor@hotmail.com
1764,universidad nacional de río cuarto,licenciatura en administración ,2006-09-20,zachary,perry,male,27,6228,aguas buenas,hthomas@yahoo.com
1768,universidad nacional de río cuarto,ciencias veterinarias,2025-01-21,nancy,munoz,female,53,1834,temperley,diamondjohnson@yahoo.com
1771,universidad nacional de río cuarto,licenciatura en planificación y diseño del paisaje,2022-11-20,james,bush md,male,40,3328,colonia japonesa,frederickfitzpatrick@yahoo.com
1772,universidad nacional de río cuarto,contador público ,2013-12-20,nina,foster,female,53,7623,campo la plata,tonylloyd@hotmail.com
1775,universidad nacional de río cuarto,contador público ,2018-10-20,bonnie,carey,female,26,2204,jesus maria,lewismary@yahoo.com
1777,universidad nacional de río cuarto,licenciatura en ciencias de la educación ,2027-09-20,scott,scott,male,31,8407,correntoso,susan25@yahoo.com
1778,universidad nacional de río cuarto,contador público ,2021-12-20,mary,sanchez md,female,31,6417,casbas,bryan06@hotmail.com
1783,universidad nacional de río cuarto,ingeniería en informática,2029-11-20,scott,howard,male,25,1889,bosques,ztate@gmail.com
1786,universidad nacional de río cuarto,licenciatura en ciencias geológicas,2017-11-20,cynthia,ferguson,female,36,3448,alamo,zcarter@yahoo.com
1788,universidad nacional de río cuarto,licenciatura en terapia ocupacional,2020-12-20,cheryl,stokes,female,40,5529,colonia bombal,goodmanmark@gmail.com
1793,universidad nacional de río cuarto,licenciatura en gestión de agroalimentos,2008-12-20,jill,thornton,female,28,5775,bajo grande,deborahperkins@yahoo.com
1795,universidad nacional de río cuarto,licenciatura en terapia ocupacional,2012-12-20,jennifer,walker,female,52,8364,chimpay,klopez@hotmail.com
1802,universidad nacional de río cuarto,licenciatura en planificación y diseño del paisaje,2021-09-20,rachel,carter md,female,45,5572,alto grande,thomasmedina@gmail.com
1803,universidad nacional de río cuarto,contador público ,2020-11-20,alison,kaufman,female,43,3162,aranguren,jade42@yahoo.com
1806,universidad nacional de río cuarto,farmacia,2007-01-21,alison,smith,female,18,2300,colonia bella italia,psmith@hotmail.com
1811,universidad nacional de río cuarto,licenciatura en ciencias de la educación ,2021-11-20,mark,mullen,male,20,5425,albarracin,davidriley@yahoo.com
1815,universidad nacional de río cuarto,ciencias veterinarias,2029-11-20,lindsay,jefferson,female,35,1847,rafael calzada,xjohnson@hotmail.com
1826,universidad nacional de río cuarto,licenciatura en ciencias antropológicas,2011-09-20,tammy,cruz,female,31,8532,arroyo salado,sbarrett@gmail.com
1827,universidad nacional de río cuarto,diseño de imagen y sonido,2014-10-20,dustin,nelson,male,18,5333,banda de lucero,wjohnson@yahoo.com
1831,universidad nacional de río cuarto,licenciatura en terapia ocupacional,2028-12-20,mark,montoya,male,47,5442,ambas puntillas,aaronterry@gmail.com
1833,universidad nacional de río cuarto,licenciatura en ciencia y tecnología de alimentos,2024-01-21,erika,lee,female,34,7633,maori,bennettanthony@yahoo.com
