,inscription_date,birth_day,age,university,career,full_name,email,gender,location,postal_code
3822,2020-01-27 00:00:00,1918-03-23 00:00:00,104,universidad nacional de jujuy,técnico para bioterios ,lindsay thornton,joshua26@hotmail.com,female,abra verde,5470
3823,2020-01-06 00:00:00,1960-06-09 00:00:00,62,universidad nacional de jujuy,licenciatura en administración ,marilyn smith,pamela68@hotmail.com,female,abra verde,5470
3824,2020-07-07 00:00:00,1981-07-04 00:00:00,41,universidad nacional de jujuy,licenciatura en sociología ,mary mclaughlin,uharvey@gmail.com,female,abra verde,5470
3825,2020-04-16 00:00:00,1926-09-08 00:00:00,96,universidad nacional de jujuy,diseño de imagen y sonido,tonya gonzalez,lrice@gmail.com,female,abra verde,5470
3826,2020-01-05 00:00:00,1923-08-28 00:00:00,99,universidad nacional de jujuy,licenciatura en ciencias biológicas,angel hawkins,steven45@hotmail.com,female,abra verde,5470
3827,2020-04-16 00:00:00,1967-03-29 00:00:00,55,universidad tecnológica nacional,licenciatura en ciencias geológicas,ashley travis,wscott@hotmail.com,female,colonia rivas,3164
3828,2019-11-07 00:00:00,1993-09-25 00:00:00,29,universidad tecnológica nacional,licenciatura en terapia ocupacional,robert brown,aguilarjames@hotmail.com,male,colonia rivas,3164
3829,2020-01-24 00:00:00,1965-07-20 00:00:00,57,universidad tecnológica nacional,licenciatura en ciencias biológicas,dustin harvey,kevinlee@gmail.com,male,colonia rivas,3164
3830,2020-01-08 00:00:00,1941-03-19 00:00:00,81,universidad nacional de jujuy,licenciatura en musicoterapia,katherine bennett,qwalker@gmail.com,female,colonia rivas,3164
3831,2020-04-14 00:00:00,1931-03-18 00:00:00,91,universidad tecnológica nacional,licenciatura en ciencia política ,judith russell,kimberlymoss@gmail.com,female,colonia rivas,3164
3832,2020-06-19 00:00:00,1972-05-30 00:00:00,50,universidad tecnológica nacional,licenciatura en relaciones del trabajo ,todd lee,elizabethschmidt@hotmail.com,male,algarrobo verde,5443
3833,2019-10-23 00:00:00,2000-01-27 00:00:00,22,universidad tecnológica nacional,diseño de imagen y sonido,kathleen howard,holly91@hotmail.com,female,algarrobo verde,5443
3834,2020-07-16 00:00:00,1927-09-18 00:00:00,95,universidad tecnológica nacional,técnico para bioterios ,garrett williams,linda82@hotmail.com,male,algarrobo verde,5443
3835,2020-01-08 00:00:00,1906-03-31 00:00:00,116,universidad nacional de jujuy,licenciatura en administración ,ronnie hamilton,mtorres@yahoo.com,male,algarrobo verde,5443
3836,2020-04-29 00:00:00,1971-03-22 00:00:00,51,universidad tecnológica nacional,licenciatura en ciencias geológicas,jennifer jenkins,betty74@gmail.com,female,algarrobo verde,5443
3837,2020-07-15 00:00:00,1944-11-29 00:00:00,78,universidad nacional de jujuy,licenciatura en ciencia política ,thomas lopez,gmedina@yahoo.com,male,algarrobo verde,5443
3838,2020-07-19 00:00:00,1967-08-21 00:00:00,55,universidad nacional de jujuy,ciencias veterinarias,sharon garcia,joshua71@hotmail.com,female,la limpia,6645
3839,2020-01-15 00:00:00,1962-04-16 00:00:00,60,universidad nacional de jujuy,licenciatura en gestión de agroalimentos,donna peterson,lherring@hotmail.com,female,la limpia,6645
3840,2019-12-12 00:00:00,1928-04-19 00:00:00,94,universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,tiffany hernandez,brianna87@hotmail.com,female,banda florida,5351
3841,2020-01-16 00:00:00,1991-11-28 00:00:00,30,universidad nacional de jujuy,licenciatura en ciencias de la computación,james lewis,bowenchelsea@hotmail.com,male,banda florida,5351
3842,2020-06-17 00:00:00,1952-12-07 00:00:00,69,universidad nacional de jujuy,licenciatura en producción de bioimagenes,scott taylor,colekevin@yahoo.com,male,banda florida,5351
3843,2020-07-11 00:00:00,1926-10-17 00:00:00,96,universidad nacional de jujuy,licenciatura en relaciones del trabajo ,daniel brock,farmercole@hotmail.com,male,banda florida,5351
3844,2020-04-29 00:00:00,1957-11-20 00:00:00,65,universidad nacional de jujuy,licenciatura en producción de bioimagenes,veronica carter,nsmith@yahoo.com,female,banda florida,5351
3845,2019-12-07 00:00:00,1928-04-20 00:00:00,94,universidad tecnológica nacional,licenciatura en ciencias geológicas,alyssa benjamin,littlejeremy@yahoo.com,female,banda florida,5351
3846,2020-06-24 00:00:00,1953-01-29 00:00:00,69,universidad nacional de jujuy,licenciatura en gestión de agroalimentos,james carlson,chenmarissa@hotmail.com,male,banda florida,5351
3847,2020-05-11 00:00:00,2002-12-09 00:00:00,19,universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,brittany chang,lsandoval@gmail.com,female,banda florida,5351
3848,2020-02-13 00:00:00,1927-06-06 00:00:00,95,universidad tecnológica nacional,ingeniería electrónica,cynthia zamora,maldonadochristopher@yahoo.com,female,banda florida,5351
3849,2020-06-21 00:00:00,1908-07-03 00:00:00,114,universidad tecnológica nacional,licenciatura en producción de bioimagenes,james fisher,kristin71@yahoo.com,male,almirante irizar,1629
3850,2020-03-19 00:00:00,1946-08-10 00:00:00,76,universidad nacional de jujuy,diseño industrial,dr. daniel griffin,samantha29@hotmail.com,male,almirante irizar,1629
3851,2020-04-13 00:00:00,1977-12-22 00:00:00,44,universidad tecnológica nacional,licenciatura en artes,adriana mccoy,rrhodes@yahoo.com,female,almirante irizar,1629
3852,2020-03-25 00:00:00,1925-03-22 00:00:00,97,universidad nacional de jujuy,licenciatura en gestión de agroalimentos,stephanie evans md,grace36@hotmail.com,female,almirante irizar,1629
3853,2020-07-17 00:00:00,1923-02-21 00:00:00,99,universidad tecnológica nacional,licenciatura en ciencias ambientales,erin gentry,mwells@hotmail.com,female,almirante irizar,1629
3854,2020-05-28 00:00:00,1938-11-18 00:00:00,84,universidad tecnológica nacional,ingeniería mecánica,kim russell,ricky85@gmail.com,female,almirante irizar,1629
3855,2020-06-07 00:00:00,1984-01-02 00:00:00,38,universidad tecnológica nacional,licenciatura en artes,bradley rodriguez,kathryn06@hotmail.com,male,almirante irizar,1629
3856,2020-05-08 00:00:00,1982-03-15 00:00:00,40,universidad tecnológica nacional,bioquímica,jose edwards,hrice@hotmail.com,male,almirante irizar,1629
3857,2020-02-09 00:00:00,2002-03-26 00:00:00,20,universidad tecnológica nacional,licenciatura en terapia ocupacional,isabella davenport,roycrawford@gmail.com,female,comodoro py,6641
3858,2020-06-09 00:00:00,1933-12-20 00:00:00,88,universidad tecnológica nacional,licenciatura en artes,anne wilson,loganmadeline@yahoo.com,female,comodoro py,6641
3859,2020-02-03 00:00:00,1936-03-14 00:00:00,86,universidad tecnológica nacional,ingeniería electrónica,amy sutton,masseydawn@hotmail.com,female,comodoro py,6641
3860,2020-01-28 00:00:00,1916-07-16 00:00:00,106,universidad nacional de jujuy,licenciatura en ciencias de la educación ,troy huerta,blairoscar@hotmail.com,male,costa brava,2914
3861,2019-11-12 00:00:00,1923-02-18 00:00:00,99,universidad nacional de jujuy,farmacia,dr. stephanie scott,wesleywatkins@gmail.com,female,costa brava,2914
3862,2020-02-16 00:00:00,1995-02-21 00:00:00,27,universidad nacional de jujuy,ciencias veterinarias,lisa anderson,nancy08@hotmail.com,female,adolfo alsina,6430
3863,2019-10-29 00:00:00,1915-11-14 00:00:00,107,universidad tecnológica nacional,ingeniería electrónica,belinda keller,paula60@yahoo.com,female,adolfo alsina,6430
3864,2020-01-14 00:00:00,1956-09-17 00:00:00,66,universidad nacional de jujuy,contador público ,laura lopez,xtaylor@hotmail.com,female,adolfo alsina,6430
3865,2019-10-17 00:00:00,1915-12-06 00:00:00,107,universidad nacional de jujuy,licenciatura en gestión de agroalimentos,wanda sosa,barbara83@yahoo.com,female,adolfo alsina,6430
3866,2020-03-05 00:00:00,2000-10-19 00:00:00,22,universidad tecnológica nacional,licenciatura en psicología,morgan sloan,robert09@gmail.com,female,adolfo alsina,6430
3867,2019-10-09 00:00:00,1996-09-07 00:00:00,26,universidad nacional de jujuy,licenciatura en terapia ocupacional,allison duarte,manningdavid@hotmail.com,female,adolfo alsina,6430
3868,2020-03-27 00:00:00,1968-12-08 00:00:00,53,universidad tecnológica nacional,técnico para bioterios ,pamela scott,swade@hotmail.com,female,adolfo alsina,6430
3869,2019-10-26 00:00:00,1933-10-05 00:00:00,89,universidad nacional de jujuy,licenciatura en producción de bioimagenes,brenda carter,alisonrios@yahoo.com,female,adolfo alsina,6430
3870,2020-06-01 00:00:00,1931-08-11 00:00:00,91,universidad tecnológica nacional,licenciatura en terapia ocupacional,laura jackson,dlawrence@gmail.com,female,adolfo alsina,6430
3871,2019-12-27 00:00:00,1984-12-18 00:00:00,37,universidad nacional de jujuy,agronomía,martin douglas,kellyjoshua@gmail.com,male,adolfo alsina,6430
3872,2020-05-01 00:00:00,1940-11-22 00:00:00,82,universidad tecnológica nacional,licenciatura en artes,troy brown,krystal49@yahoo.com,male,adolfo alsina,6430
3873,2020-03-09 00:00:00,1940-04-22 00:00:00,82,universidad nacional de jujuy,licenciatura en artes,jason crawford,josephfoster@gmail.com,male,carro quemado,6319
3874,2020-03-21 00:00:00,1972-12-24 00:00:00,49,universidad nacional de jujuy,técnico para bioterios ,donna stone,claudiasellers@gmail.com,female,carro quemado,6319
3875,2020-03-02 00:00:00,1999-01-20 00:00:00,23,universidad tecnológica nacional,licenciatura en producción de bioimagenes,teresa west,philip88@hotmail.com,female,carro quemado,6319
3876,2020-04-27 00:00:00,1963-09-13 00:00:00,59,universidad nacional de jujuy,licenciatura en ciencias biológicas,shannon drake,matthew63@yahoo.com,female,carro quemado,6319
3877,2020-02-19 00:00:00,1968-02-05 00:00:00,54,universidad nacional de jujuy,ciencias veterinarias,richard henderson,josephhayes@yahoo.com,male,carro quemado,6319
3878,2019-10-27 00:00:00,1996-08-22 00:00:00,26,universidad nacional de jujuy,licenciatura en producción de bioimagenes,mark anderson,qrobertson@yahoo.com,male,cacique ariacaiquin,3041
3879,2019-10-30 00:00:00,1971-01-30 00:00:00,51,universidad tecnológica nacional,licenciatura en sociología ,jason cole,emilybaker@hotmail.com,male,cacique ariacaiquin,3041
3880,2020-01-02 00:00:00,1944-06-01 00:00:00,78,universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,steven davis,alexahall@yahoo.com,male,la querencia,2912
3881,2019-10-23 00:00:00,1998-07-14 00:00:00,24,universidad tecnológica nacional,licenciatura en ciencias de la educación ,willie davis,berrycorey@gmail.com,male,la querencia,2912
3882,2019-10-25 00:00:00,1932-01-26 00:00:00,90,universidad nacional de jujuy,contador público ,jennifer jackson,vbrown@gmail.com,female,la querencia,2912
3883,2020-06-28 00:00:00,1932-07-07 00:00:00,90,universidad tecnológica nacional,arquitectura,richard miller,benjamin86@gmail.com,male,la querencia,2912
3884,2020-03-04 00:00:00,1996-02-12 00:00:00,26,universidad tecnológica nacional,ingeniería en informática,brenda price,ginabrown@yahoo.com,female,la querencia,2912
3885,2020-03-18 00:00:00,1918-11-09 00:00:00,104,universidad tecnológica nacional,licenciatura en psicología,craig barnett,palmerbrianna@hotmail.com,male,est jauregui va flandria,6706
3886,2020-05-30 00:00:00,1956-07-21 00:00:00,66,universidad tecnológica nacional,actuario ,julie guzman,russellvillarreal@hotmail.com,female,est jauregui va flandria,6706
3887,2020-04-25 00:00:00,2000-11-05 00:00:00,22,universidad tecnológica nacional,ingeniería mecánica,kayla houston,wheelersusan@yahoo.com,female,est jauregui va flandria,6706
3888,2020-02-21 00:00:00,1983-06-20 00:00:00,39,universidad tecnológica nacional,licenciatura en administración ,alexander vargas,sullivanmichael@gmail.com,male,est jauregui va flandria,6706
3889,2020-04-03 00:00:00,1909-11-10 00:00:00,113,universidad tecnológica nacional,licenciatura en ciencias de la computación,stephanie cameron,cpeters@gmail.com,female,est jauregui va flandria,6706
3890,2020-07-23 00:00:00,1952-02-08 00:00:00,70,universidad nacional de jujuy,licenciatura en psicología,anthony vega,jessicascott@gmail.com,male,est jauregui va flandria,6706
3891,2020-04-11 00:00:00,1910-05-16 00:00:00,112,universidad nacional de jujuy,ingeniería mecánica,alicia taylor,diazkaren@yahoo.com,female,campo la flor los ralos,4182
3892,2020-02-04 00:00:00,1961-07-24 00:00:00,61,universidad nacional de jujuy,licenciatura en psicología,jose tucker,hmann@gmail.com,male,campo la flor los ralos,4182
3893,2020-02-21 00:00:00,1950-09-01 00:00:00,72,universidad tecnológica nacional,medicina,alexis roberts,douglaswatkins@gmail.com,female,campo la flor los ralos,4182
3894,2020-02-03 00:00:00,1998-05-19 00:00:00,24,universidad nacional de jujuy,actuario ,lisa murphy,michael70@yahoo.com,female,campo la flor los ralos,4182
3895,2020-04-27 00:00:00,1925-05-12 00:00:00,97,universidad nacional de jujuy,ciencias veterinarias,cory allen,anthonystark@yahoo.com,male,bañadito viejo,5709
3896,2019-10-01 00:00:00,1995-06-17 00:00:00,27,universidad tecnológica nacional,ingeniería mecánica,gregory smith dds,paulwilliams@hotmail.com,male,bañadito viejo,5709
3897,2020-01-30 00:00:00,1976-06-16 00:00:00,46,universidad tecnológica nacional,bioquímica,paul ramirez,jacobhoward@hotmail.com,male,bañadito viejo,5709
3898,2020-04-05 00:00:00,1956-10-27 00:00:00,66,universidad tecnológica nacional,licenciatura en producción de bioimagenes,stephanie thomas,xholloway@gmail.com,female,bañadito viejo,5709
3899,2020-03-11 00:00:00,1952-11-12 00:00:00,70,universidad tecnológica nacional,diseño industrial,sarah cox,lking@gmail.com,female,bañadito viejo,5709
3900,2020-07-28 00:00:00,1945-05-01 00:00:00,77,universidad nacional de jujuy,licenciatura en relaciones del trabajo ,april sanchez,conwayrebecca@yahoo.com,female,bañadito viejo,5709
3901,2020-03-21 00:00:00,1930-06-07 00:00:00,92,universidad tecnológica nacional,licenciatura en ciencias biológicas,anna burns,wchase@gmail.com,female,diamante,3105
3902,2020-07-18 00:00:00,1984-05-23 00:00:00,38,universidad nacional de jujuy,bioquímica,dana garcia,josephtricia@hotmail.com,female,diamante,3105
3903,2019-10-23 00:00:00,1995-09-20 00:00:00,27,universidad tecnológica nacional,licenciatura en ciencias ambientales,holly kennedy,qwalters@yahoo.com,female,diamante,3105
3904,2020-02-24 00:00:00,2002-06-08 00:00:00,20,universidad tecnológica nacional,ingeniería en informática,karen rhodes,upitts@yahoo.com,female,el talar,1617
3905,2020-01-29 00:00:00,1920-08-31 00:00:00,102,universidad tecnológica nacional,técnico para bioterios ,anne lane,andrea48@yahoo.com,female,el talar,1617
3906,2019-11-20 00:00:00,1927-03-18 00:00:00,95,universidad nacional de jujuy,ciencias veterinarias,mary forbes,jasminelevine@gmail.com,female,el talar,1617
3907,2019-11-05 00:00:00,1912-06-07 00:00:00,110,universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,derek robertson,andrearobinson@hotmail.com,male,el talar,1617
3908,2019-10-17 00:00:00,1907-07-23 00:00:00,115,universidad tecnológica nacional,técnico para bioterios ,christian wright,vincent00@gmail.com,male,el talar,1617
3909,2019-12-26 00:00:00,1941-12-27 00:00:00,80,universidad tecnológica nacional,licenciatura en planificación y diseño del paisaje,sara anthony,lauren42@yahoo.com,female,atalaya,1913
3910,2020-02-15 00:00:00,1967-09-13 00:00:00,55,universidad tecnológica nacional,licenciatura en gestión de agroalimentos,david smith,wblack@yahoo.com,male,atalaya,1913
3911,2019-11-19 00:00:00,1975-03-16 00:00:00,47,universidad tecnológica nacional,licenciatura en administración ,cindy maldonado,efuller@gmail.com,female,atalaya,1913
3912,2020-03-25 00:00:00,1921-02-25 00:00:00,101,universidad nacional de jujuy,licenciatura en ciencias biológicas,matthew simon,scottzhang@hotmail.com,male,otto bemberg,2605
3913,2020-05-02 00:00:00,2004-10-26 00:00:00,18,universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,matthew walsh,annaramsey@hotmail.com,male,otto bemberg,2605
3914,2020-07-22 00:00:00,1918-04-21 00:00:00,104,universidad tecnológica nacional,ingeniería electrónica,latoya brown,kendra39@yahoo.com,female,otto bemberg,2605
3915,2020-02-28 00:00:00,1924-08-30 00:00:00,98,universidad nacional de jujuy,licenciatura en ciencia política ,randall morales md,gordondouglas@gmail.com,male,otto bemberg,2605
3916,2020-05-10 00:00:00,1999-12-26 00:00:00,22,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,james mcdaniel,framos@gmail.com,male,otto bemberg,2605
3917,2020-02-11 00:00:00,1934-06-24 00:00:00,88,universidad tecnológica nacional,licenciatura en ciencias ambientales,chad booth,bryanherring@yahoo.com,male,otto bemberg,2605
3918,2020-06-12 00:00:00,1994-05-04 00:00:00,28,universidad nacional de jujuy,agronomía,selena obrien,jacobboyd@yahoo.com,female,otto bemberg,2605
3919,2020-07-26 00:00:00,2002-03-13 00:00:00,20,universidad nacional de jujuy,licenciatura en sociología ,keith carrillo,chapmankristen@yahoo.com,male,otto bemberg,2605
3920,2020-06-27 00:00:00,2000-11-02 00:00:00,22,universidad tecnológica nacional,ingeniería electrónica,terrence johnson,xjackson@gmail.com,male,otto bemberg,2605
3921,2020-05-04 00:00:00,1929-03-11 00:00:00,93,universidad tecnológica nacional,bioquímica,kayla conner,martinphillip@yahoo.com,female,la union,7160
3922,2020-04-30 00:00:00,1967-10-08 00:00:00,55,universidad tecnológica nacional,licenciatura en ciencia y tecnología de alimentos,david goodman,desireeflynn@hotmail.com,male,la union,7160
3923,2020-02-16 00:00:00,1939-03-10 00:00:00,83,universidad tecnológica nacional,licenciatura en psicología,aaron torres,qweaver@yahoo.com,male,la union,7160
3924,2019-12-27 00:00:00,1922-08-12 00:00:00,100,universidad nacional de jujuy,licenciatura en artes,henry glass,allison00@yahoo.com,male,la union,7160
3925,2020-05-14 00:00:00,1999-06-13 00:00:00,23,universidad nacional de jujuy,licenciatura en administración ,joanne cox,chayes@hotmail.com,female,la union,7160
3926,2020-05-01 00:00:00,1994-05-12 00:00:00,28,universidad tecnológica nacional,licenciatura en ciencias antropológicas,felicia norton,rickyolson@gmail.com,female,la union,7160
3927,2020-06-07 00:00:00,1957-11-30 00:00:00,64,universidad tecnológica nacional,licenciatura en artes,andrew hoffman,chasemarc@hotmail.com,male,avenida ejercito parana,3100
3928,2020-05-22 00:00:00,1926-02-28 00:00:00,96,universidad tecnológica nacional,ingeniería en informática,carrie lang,dunndawn@gmail.com,female,avenida ejercito parana,3100
3929,2019-12-11 00:00:00,1988-05-10 00:00:00,34,universidad tecnológica nacional,licenciatura en gestión de agroalimentos,david reynolds,jonesvictoria@yahoo.com,male,avenida ejercito parana,3100
3930,2019-12-26 00:00:00,1977-09-02 00:00:00,45,universidad nacional de jujuy,licenciatura en ciencia política ,victoria smith,lodonnell@hotmail.com,female,campo horquesco,2144
3931,2020-03-16 00:00:00,1965-11-11 00:00:00,57,universidad tecnológica nacional,farmacia,kristen mercer,jenningsjeffrey@yahoo.com,female,campo horquesco,2144
3932,2019-11-23 00:00:00,1991-08-17 00:00:00,31,universidad tecnológica nacional,técnico para bioterios ,doris weiss,vrichardson@gmail.com,female,campo horquesco,2144
3933,2019-12-13 00:00:00,1952-11-18 00:00:00,70,universidad tecnológica nacional,diseño de imagen y sonido,paul rice,dstevenson@yahoo.com,male,algarrobo del aguila,6323
3934,2020-02-21 00:00:00,2001-10-15 00:00:00,21,universidad tecnológica nacional,licenciatura en gestión de agroalimentos,rachel rangel,zromero@yahoo.com,female,algarrobo del aguila,6323
3935,2020-01-31 00:00:00,1906-10-27 00:00:00,116,universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,michelle reyes,velezjohn@yahoo.com,female,el alto,5577
3936,2019-11-20 00:00:00,1978-06-21 00:00:00,44,universidad tecnológica nacional,licenciatura en ciencias antropológicas,melissa richardson,michael27@hotmail.com,female,el alto,5577
3937,2020-07-06 00:00:00,1989-05-03 00:00:00,33,universidad nacional de jujuy,licenciatura en ciencias ambientales,kenneth campbell,cfrench@hotmail.com,male,el alto,5577
3938,2020-02-06 00:00:00,1946-08-01 00:00:00,76,universidad nacional de jujuy,ingeniería en informática,steve harrell,daniellejohnson@yahoo.com,male,el alto,5577
3939,2020-06-04 00:00:00,1980-05-15 00:00:00,42,universidad tecnológica nacional,ingeniería electrónica,tammy johnston,davidbarrett@yahoo.com,female,el alto,5577
3940,2019-12-15 00:00:00,1959-04-21 00:00:00,63,universidad tecnológica nacional,arquitectura,jeffery hartman,kingjohn@yahoo.com,male,cerro santa ana,9100
3941,2020-07-26 00:00:00,1927-06-10 00:00:00,95,universidad tecnológica nacional,licenciatura en artes,karen allen,michaeltaylor@gmail.com,female,cerro santa ana,9100
3942,2020-01-11 00:00:00,1914-08-25 00:00:00,108,universidad tecnológica nacional,licenciatura en producción de bioimagenes,jennifer thornton,robert76@yahoo.com,female,cerro santa ana,9100
3943,2019-11-21 00:00:00,1909-04-29 00:00:00,113,universidad nacional de jujuy,actuario ,jeff hayes,srivers@hotmail.com,male,cerro santa ana,9100
3944,2020-07-31 00:00:00,2001-12-28 00:00:00,20,universidad tecnológica nacional,farmacia,amber lutz,jesus89@yahoo.com,female,cerro santa ana,9100
3945,2019-12-11 00:00:00,1953-06-21 00:00:00,69,universidad tecnológica nacional,ciencias veterinarias,terrance day,kimberlymartinez@yahoo.com,male,cerro santa ana,9100
3946,2020-01-31 00:00:00,1977-08-25 00:00:00,45,universidad tecnológica nacional,agronomía,cody kelley,davidking@hotmail.com,male,agua botada,5613
3947,2020-02-14 00:00:00,1993-06-07 00:00:00,29,universidad tecnológica nacional,diseño de imagen y sonido,john pacheco,shawnpena@yahoo.com,male,agua botada,5613
3948,2020-08-01 00:00:00,1946-02-26 00:00:00,76,universidad nacional de jujuy,medicina,gabriel burns,rebecca26@hotmail.com,male,agua botada,5613
3949,2020-05-03 00:00:00,1944-01-24 00:00:00,78,universidad nacional de jujuy,ingeniería en informática,william myers,zwilson@hotmail.com,male,barrio jardin luzuriaga,5513
3950,2019-12-02 00:00:00,1989-05-28 00:00:00,33,universidad tecnológica nacional,licenciatura en ciencias de la computación,tracy blanchard,vwilcox@hotmail.com,female,barrio jardin luzuriaga,5513
3951,2020-01-26 00:00:00,1912-09-02 00:00:00,110,universidad nacional de jujuy,arquitectura,gregory nunez,ysalazar@yahoo.com,male,barrio jardin luzuriaga,5513
3952,2020-05-01 00:00:00,1987-03-30 00:00:00,35,universidad tecnológica nacional,diseño industrial,justin woodward,robert50@yahoo.com,male,barrio jardin luzuriaga,5513
3953,2019-11-04 00:00:00,1944-07-05 00:00:00,78,universidad tecnológica nacional,licenciatura en musicoterapia,joshua green,alexanderbuchanan@hotmail.com,male,aguara grande,3071
3954,2020-04-11 00:00:00,1956-10-30 00:00:00,66,universidad nacional de jujuy,ingeniería en informática,ralph sharp,pmiller@yahoo.com,male,aguara grande,3071
3955,2020-04-03 00:00:00,1921-06-02 00:00:00,101,universidad nacional de jujuy,medicina,christopher hardy,dixonchristian@yahoo.com,male,aguara grande,3071
3956,2019-12-13 00:00:00,1942-01-26 00:00:00,80,universidad nacional de jujuy,licenciatura en psicología,leslie foley,kingsavannah@hotmail.com,female,aguara grande,3071
3957,2020-03-02 00:00:00,1918-06-19 00:00:00,104,universidad nacional de jujuy,licenciatura en producción de bioimagenes,kimberly gregory,owenscraig@hotmail.com,female,aguara grande,3071
3958,2020-06-10 00:00:00,1907-04-25 00:00:00,115,universidad nacional de jujuy,diseño de imagen y sonido,joshua reeves,david33@hotmail.com,male,aguara grande,3071
3959,2020-05-23 00:00:00,1983-02-02 00:00:00,39,universidad nacional de jujuy,licenciatura en ciencias biológicas,miranda white,antoniohoward@yahoo.com,female,aguara grande,3071
3960,2019-12-06 00:00:00,1908-03-24 00:00:00,114,universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,monica davis,ohines@gmail.com,female,colonia la marta,3185
3961,2020-01-25 00:00:00,1926-07-19 00:00:00,96,universidad nacional de jujuy,ingeniería en informática,heather martinez,jacobslisa@gmail.com,female,colonia la marta,3185
3962,2019-12-24 00:00:00,1936-01-30 00:00:00,86,universidad tecnológica nacional,bioquímica,denise thompson,bishopcasey@hotmail.com,female,abra,3427
3963,2019-11-26 00:00:00,1986-08-03 00:00:00,36,universidad tecnológica nacional,diseño industrial,kaylee giles,across@yahoo.com,female,abra,3427
3964,2020-03-14 00:00:00,1955-06-27 00:00:00,67,universidad nacional de jujuy,licenciatura en psicología,sheila wilson,turnersusan@yahoo.com,female,abra,3427
3965,2020-05-09 00:00:00,1937-04-27 00:00:00,85,universidad tecnológica nacional,diseño de imagen y sonido,scott randall,derrick86@hotmail.com,male,abra,3427
3966,2020-01-14 00:00:00,1909-11-15 00:00:00,113,universidad tecnológica nacional,licenciatura en administración ,francisco christensen,berrytracy@gmail.com,male,abra,3427
3967,2019-10-12 00:00:00,1980-04-03 00:00:00,42,universidad nacional de jujuy,licenciatura en psicología,margaret williamson,kennedyelizabeth@hotmail.com,female,abra,3427
3968,2020-02-14 00:00:00,2002-09-13 00:00:00,20,universidad tecnológica nacional,ingeniería electrónica,craig mendez,frank90@gmail.com,male,abra,3427
3969,2020-04-28 00:00:00,1983-11-12 00:00:00,39,universidad tecnológica nacional,licenciatura en ciencias ambientales,jennifer roberts,aaronwhite@gmail.com,female,abra,3427
3970,2019-10-14 00:00:00,1942-06-26 00:00:00,80,universidad nacional de jujuy,licenciatura en psicología,keith davis,smithdavid@gmail.com,male,abra,3427
3971,2019-12-31 00:00:00,1933-03-19 00:00:00,89,universidad nacional de jujuy,licenciatura en ciencias biológicas,jennifer morales,brian79@gmail.com,female,abra,3427
3972,2020-02-14 00:00:00,1939-08-09 00:00:00,83,universidad tecnológica nacional,licenciatura en ciencia y tecnología de alimentos,mark bradshaw,karen22@hotmail.com,male,abra,3427
3973,2020-01-27 00:00:00,1927-01-29 00:00:00,95,universidad nacional de jujuy,licenciatura en relaciones del trabajo ,jeffrey george,stephen53@hotmail.com,male,abra,3427
3974,2020-05-20 00:00:00,2003-08-14 00:00:00,19,universidad nacional de jujuy,ingeniería mecánica,robert lyons,alove@gmail.com,male,abra,3427
3975,2019-10-11 00:00:00,1910-07-20 00:00:00,112,universidad tecnológica nacional,licenciatura en ciencias biológicas,robin bartlett,benjamin46@yahoo.com,female,abra,3427
3976,2020-05-02 00:00:00,1971-09-09 00:00:00,51,universidad tecnológica nacional,licenciatura en ciencias geológicas,kerry duncan,rlynch@yahoo.com,male,abra,3427
3977,2020-03-27 00:00:00,1957-04-19 00:00:00,65,universidad tecnológica nacional,licenciatura en ciencias ambientales,mary walton,lindanguyen@gmail.com,female,abra,3427
3978,2019-11-19 00:00:00,1968-12-03 00:00:00,53,universidad nacional de jujuy,licenciatura en musicoterapia,robert farley,karenmartin@hotmail.com,male,mecha,6648
3979,2019-10-05 00:00:00,1984-05-21 00:00:00,38,universidad nacional de jujuy,farmacia,kelly ward,michelle70@gmail.com,female,mecha,6648
3980,2020-06-05 00:00:00,1925-03-03 00:00:00,97,universidad tecnológica nacional,ciencias veterinarias,ian goodman,evansbrian@gmail.com,male,mecha,6648
3981,2020-05-22 00:00:00,1983-03-15 00:00:00,39,universidad nacional de jujuy,farmacia,elizabeth booker,kholmes@gmail.com,female,mecha,6648
3982,2020-05-10 00:00:00,1924-02-13 00:00:00,98,universidad nacional de jujuy,licenciatura en ciencias geológicas,charles bell,ashleyjerry@hotmail.com,male,mecha,6648
3983,2020-01-15 00:00:00,1943-08-24 00:00:00,79,universidad nacional de jujuy,licenciatura en ciencias antropológicas,steven delgado,thomasrachel@gmail.com,male,mecha,6648
3984,2019-10-06 00:00:00,1944-10-24 00:00:00,78,universidad tecnológica nacional,licenciatura en relaciones del trabajo ,theresa luna,lspencer@hotmail.com,female,amilgancho,5300
3985,2020-01-16 00:00:00,1983-10-24 00:00:00,39,universidad tecnológica nacional,agronomía,james gordon,johncline@hotmail.com,male,amilgancho,5300
